zip,city,state,state_code,latitude,longitude,timezone
33803,LAKELAND,FLORIDA,FL,28.015032,-81.95206,-5
33990,CAPE CORAL,FLORIDA,FL,26.63075,-81.95251,-5
42209,BROOKLYN,KENTUCKY,KY,37.197491,-86.67216,-6
42784,UPTON,KENTUCKY,KY,37.456599,-85.90164,-5
43457,RISINGSUN,OHIO,OH,41.269279,-83.43171,-5
46615,SOUTH BEND,INDIANA,IN,41.671848,-86.21105,-5
47630,NEWBURGH,INDIANA,IN,37.958873,-87.37998,-6
49302,ALTO,MICHIGAN,MI,42.834137,-85.41889,-5
50516,BADGER,IOWA,IA,42.624944,-94.13904,-6
52542,CANTRIL,IOWA,IA,40.649744,-92.0662,-6
52574,MYSTIC,IOWA,IA,40.797559,-92.96436,-6
28722,COLUMBUS,NORTH CAROLINA,NC,35.248689,-82.18161,-5
30635,ELBERTON,GEORGIA,GA,34.119972,-82.825,-5
22937,ESMONT,VIRGINIA,VA,37.79922,-78.61263,-5
23966,RICE,VIRGINIA,VA,37.284087,-78.27559,-5
23999,RICHMOND,VIRGINIA,VA,37.561962,-77.425452,-5
24127,NEW CASTLE,VIRGINIA,VA,37.505033,-80.17302,-5
11771,OYSTER BAY,NEW YORK,NY,40.868882,-73.52292,-5
12345,SCHENECTADY,NEW YORK,NY,42.833261,-74.058015,-5
28615,CRESTON,NORTH CAROLINA,NC,36.455882,-81.65141,-5
29648,GREENWOOD,SOUTH CAROLINA,SC,34.21241,-82.168139,-5
30102,ACWORTH,GEORGIA,GA,34.097998,-84.6183,-5
19814,NEWPORT,DELAWARE,DE,39.713625,-75.596283,-5
20229,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.893311,-77.014647,-5
20707,LAUREL,MARYLAND,MD,39.098475,-76.86571,-5
20871,CLARKSBURG,MARYLAND,MD,39.262598,-77.29125,-5
21769,MIDDLETOWN,MARYLAND,MD,39.446452,-77.55169,-5
24553,GLADSTONE,VIRGINIA,VA,37.541726,-78.80777,-5
93249,LOST HILLS,CALIFORNIA,CA,35.689717,-119.91961,-8
93551,PALMDALE,CALIFORNIA,CA,34.606146,-118.18495,-8
93664,SHAVER LAKE,CALIFORNIA,CA,37.103957,-119.2644,-8
87548,MEDANALES,NEW MEXICO,NM,36.17634,-106.18489,-7
95121,SAN JOSE,CALIFORNIA,CA,37.305714,-121.81145,-8
95348,MERCED,CALIFORNIA,CA,37.342056,-120.50154,-8
95563,SALYER,CALIFORNIA,CA,40.89197,-123.56149,-8
95652,MCCLELLAN AFB,CALIFORNIA,CA,38.666653,-121.389613,-8
85552,THATCHER,ARIZONA,AZ,32.816055,-109.76487,-7
98542,ETHEL,WASHINGTON,WA,46.532624,-122.74407,-8
10018,NEW YORK,NEW YORK,NY,40.755101,-73.99337,-5
3835,FARMINGTON,NEW HAMPSHIRE,NH,43.395688,-71.06217,-5
4732,ASHLAND,MAINE,ME,46.64005,-68.42804,-5
6268,STORRS MANSFIELD,CONNECTICUT,CT,41.806041,-72.26127,-5
25209,WHITESVILLE,WEST VIRGINIA,WV,37.978232,-81.53288,-5
26056,NEW MANCHESTER,WEST VIRGINIA,WV,40.5323,-80.57999,-5
32550,MIRAMAR BEACH,FLORIDA,FL,30.381934,-86.359508,-6
33314,FORT LAUDERDALE,FLORIDA,FL,26.067966,-80.22016,-5
37391,TURTLETOWN,TENNESSEE,TN,35.098017,-84.36195,-5
38131,MEMPHIS,TENNESSEE,TN,35.063236,-89.99403,-6
22471,HARTWOOD,VIRGINIA,VA,38.39933,-77.581351,-5
23894,WILSONS,VIRGINIA,VA,37.127935,-77.83918,-5
31629,DIXIE,GEORGIA,GA,30.802821,-83.69126,-5
21723,COOKSVILLE,MARYLAND,MD,39.319271,-77.02397,-5
29651,GREER,SOUTH CAROLINA,SC,34.937356,-82.22117,-5
79938,EL PASO,TEXAS,TX,31.852355,-106.09325,-7
80434,COWDREY,COLORADO,CO,40.92301,-106.33104,-7
73148,OKLAHOMA CITY,OKLAHOMA,OK,35.551409,-97.407537,-6
94306,PALO ALTO,CALIFORNIA,CA,37.419389,-122.13273,-8
95759,ELK GROVE,CALIFORNIA,CA,38.377411,-121.444429,-8
97149,NESKOWIN,OREGON,OR,45.101518,-123.9737,-8
87061,TORREON,NEW MEXICO,NM,34.783472,-106.36553,-7
87531,EMBUDO,NEW MEXICO,NM,36.248813,-105.87995,-7
88337,LA LUZ,NEW MEXICO,NM,33.001397,-105.91512,-7
88518,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
88586,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
93550,PALMDALE,CALIFORNIA,CA,34.56548,-118.08549,-8
74552,KINTA,OKLAHOMA,OK,35.127495,-95.23098,-6
75250,DALLAS,TEXAS,TX,32.767268,-96.777626,-6
84652,REDMOND,UTAH,UT,38.974463,-111.92215,-7
85277,MESA,ARIZONA,AZ,33.276539,-112.18717,-7
76689,VALLEY MILLS,TEXAS,TX,31.662435,-97.50214,-6
78107,BERCLAIR,TEXAS,TX,28.53232,-97.5888,-6
41052,JONESVILLE,KENTUCKY,KY,38.6622,-84.77495,-5
41514,BELFRY,KENTUCKY,KY,37.672296,-82.30442,-5
62365,PLAINVILLE,ILLINOIS,IL,39.795818,-91.16751,-6
63381,TRUXTON,MISSOURI,MO,38.995145,-91.2336,-6
63847,GIBSON,MISSOURI,MO,36.442124,-90.03097,-6
55751,IRON,MINNESOTA,MN,47.405699,-92.63067,-6
56285,SACRED HEART,MINNESOTA,MN,44.79624,-95.35045,-6
57039,LENNOX,SOUTH DAKOTA,SD,43.350093,-96.87487,-6
57765,OPAL,SOUTH DAKOTA,SD,44.939762,-102.41764,-7
49098,WATERVLIET,MICHIGAN,MI,42.186679,-86.25718,-5
2366,SOUTH CARVER,MASSACHUSETTS,MA,41.854063,-70.66088,-5
69145,KIMBALL,NEBRASKA,NE,41.24058,-103.6608,-7
56249,HOLLOWAY,MINNESOTA,MN,45.299531,-95.8996,-6
57239,GRENVILLE,SOUTH DAKOTA,SD,45.489637,-97.3198,-6
58759,MAX,NORTH DAKOTA,ND,47.855591,-101.26056,-6
62827,CROSSVILLE,ILLINOIS,IL,38.160972,-88.03291,-6
62895,WAYNE CITY,ILLINOIS,IL,38.34239,-88.58448,-6
63558,NEW CAMBRIA,MISSOURI,MO,39.728897,-92.74979,-6
73538,ELGIN,OKLAHOMA,OK,34.747379,-98.27805,-6
74085,YALE,OKLAHOMA,OK,36.10865,-96.70231,-6
74172,TULSA,OKLAHOMA,OK,36.154342,-95.992323,-6
70582,SAINT MARTINVILLE,LOUISIANA,LA,30.148473,-91.8003,-6
71069,RODESSA,LOUISIANA,LA,32.978828,-93.99733,-6
71363,RHINEHART,LOUISIANA,LA,31.596272,-91.77941,-6
71962,OKOLONA,ARKANSAS,AR,34.072187,-93.33704,-6
79403,LUBBOCK,TEXAS,TX,33.614934,-101.8067,-6
2645,HARWICH,MASSACHUSETTS,MA,41.707332,-70.05679,-5
98926,ELLENSBURG,WASHINGTON,WA,47.009726,-120.52364,-8
91761,ONTARIO,CALIFORNIA,CA,34.036085,-117.6086,-8
88588,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
39771,WALTHALL,MISSISSIPPI,MS,33.606148,-89.27527,-6
44035,ELYRIA,OHIO,OH,41.369846,-82.10874,-5
44055,LORAIN,OHIO,OH,41.435642,-82.13689,-5
44314,AKRON,OHIO,OH,41.040155,-81.55914,-5
45382,WEST MANCHESTER,OHIO,OH,39.903258,-84.62255,-5
35773,TONEY,ALABAMA,AL,34.90267,-86.71367,-6
31515,BAXLEY,GEORGIA,GA,31.717717,-82.299677,-5
31806,ELLAVILLE,GEORGIA,GA,32.246795,-84.32008,-5
32461,SUNNYSIDE,FLORIDA,FL,30.252531,-85.942389,-6
62670,NEW BERLIN,ILLINOIS,IL,39.735761,-89.88669,-6
18508,SCRANTON,PENNSYLVANIA,PA,41.439329,-75.66187,-5
57192,SIOUX FALLS,SOUTH DAKOTA,SD,43.674582,-96.79134,-6
72141,SCOTLAND,ARKANSAS,AR,35.51921,-92.66488,-6
73131,OKLAHOMA CITY,OKLAHOMA,OK,35.576357,-97.46924,-6
51001,AKRON,IOWA,IA,42.819093,-96.48967,-6
52101,DECORAH,IOWA,IA,43.345879,-91.77187,-6
53560,MAZOMANIE,WISCONSIN,WI,43.177861,-89.78012,-6
47629,NEWBURGH,INDIANA,IN,38.06242,-87.245214,-6
50155,MACKSBURG,IOWA,IA,41.210955,-94.18994,-6
52075,SPRINGBROOK,IOWA,IA,42.161997,-90.47987,-6
34105,NAPLES,FLORIDA,FL,26.187767,-81.76829,-5
56386,WAHKON,MINNESOTA,MN,46.114445,-93.51986,-6
59803,MISSOULA,MONTANA,MT,46.790915,-114.00439,-7
41754,KRYPTON,KENTUCKY,KY,37.31629,-83.33267,-5
42081,SMITHLAND,KENTUCKY,KY,37.217493,-88.40884,-6
32058,LAWTEY,FLORIDA,FL,30.061174,-82.0943,-5
19964,MARYDEL,DELAWARE,DE,39.098772,-75.73943,-5
21131,PHOENIX,MARYLAND,MD,39.504706,-76.57112,-5
12549,MONTGOMERY,NEW YORK,NY,41.520396,-74.24712,-5
14136,SILVER CREEK,NEW YORK,NY,42.535276,-79.16539,-5
16226,FORD CITY,PENNSYLVANIA,PA,40.747985,-79.51228,-5
17055,MECHANICSBURG,PENNSYLVANIA,PA,40.215939,-76.99827,-5
17235,MARION,PENNSYLVANIA,PA,39.857218,-77.69775,-5
32859,ORLANDO,FLORIDA,FL,28.442926,-81.402613,-5
33175,MIAMI,FLORIDA,FL,25.733204,-80.41197,-5
33614,TAMPA,FLORIDA,FL,28.006247,-82.50632,-5
23279,RICHMOND,VIRGINIA,VA,37.524246,-77.493157,-5
2125,BOSTON,MASSACHUSETTS,MA,42.316852,-71.05811,-5
2662,SOUTH ORLEANS,MASSACHUSETTS,MA,41.756694,-69.984123,-5
3572,GOSHEN,NEW HAMPSHIRE,NH,43.28616,-72.148784,-5
4093,WEST BUXTON,MAINE,ME,43.660386,-70.57492,-5
8329,MAURICETOWN,NEW JERSEY,NJ,39.285464,-74.99687,-5
11228,BROOKLYN,NEW YORK,NY,40.617563,-74.01168,-5
11736,FARMINGDALE,NEW YORK,NY,40.754757,-73.601772,-5
5864,STANNARD,VERMONT,VT,44.562138,-72.244107,-5
6020,CANTON CENTER,CONNECTICUT,CT,41.864597,-72.91003,-5
772,LOIZA,PUERTO RICO,PR,18.427674,-65.87605,-4
1380,WENDELL DEPOT,MASSACHUSETTS,MA,42.594455,-72.36314,-5
93278,VISALIA,CALIFORNIA,CA,36.126621,-118.819365,-8
52729,CALAMUS,IOWA,IA,41.823151,-90.75572,-6
55732,EMBARRASS,MINNESOTA,MN,47.624206,-92.23909,-6
67127,PROTECTION,KANSAS,KS,37.196316,-99.50499,-6
67256,WICHITA,KANSAS,KS,37.693588,-97.480419,-6
68940,FUNK,NEBRASKA,NE,40.532115,-99.24602,-6
69120,ARNOLD,NEBRASKA,NE,41.398865,-100.22265,-6
77213,HOUSTON,TEXAS,TX,29.83399,-95.434241,-6
78737,AUSTIN,TEXAS,TX,30.19025,-97.95854,-6
63127,SAINT LOUIS,MISSOURI,MO,38.53987,-90.40024,-6
63145,SAINT LOUIS,MISSOURI,MO,38.638318,-90.427118,-6
57101,SIOUX FALLS,SOUTH DAKOTA,SD,43.546358,-96.69063,-6
83821,COOLIN,IDAHO,ID,48.582545,-116.83491,-8
98319,DUVALL,WASHINGTON,WA,47.741268,-121.978279,-8
98544,GALVIN,WASHINGTON,WA,46.734909,-123.02536,-8
98846,PATEROS,WASHINGTON,WA,48.03925,-119.9395,-8
82006,CHEYENNE,WYOMING,WY,41.327351,-104.666365,-7
82902,ROCK SPRINGS,WYOMING,WY,41.631408,-108.963931,-7
88582,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
93309,BAKERSFIELD,CALIFORNIA,CA,35.340759,-119.06497,-8
95052,SANTA CLARA,CALIFORNIA,CA,37.189396,-121.705327,-8
28510,ARAPAHOE,NORTH CAROLINA,NC,35.000658,-76.81297,-5
30271,NEWNAN,GEORGIA,GA,33.351401,-84.756109,-5
38618,COLDWATER,MISSISSIPPI,MS,34.699588,-89.95004,-6
38643,LAMBERT,MISSISSIPPI,MS,34.179708,-90.27846,-6
33242,MIAMI,FLORIDA,FL,25.558428,-80.458168,-5
33694,TAMPA,FLORIDA,FL,27.871964,-82.438841,-5
14718,CASSADAGA,NEW YORK,NY,42.343265,-79.30101,-5
30253,MCDONOUGH,GEORGIA,GA,33.455031,-84.17215,-5
30613,ATHENS,GEORGIA,GA,33.962364,-83.39828,-5
21289,BALTIMORE,MARYLAND,MD,39.284707,-76.620489,-5
23018,BENA,VIRGINIA,VA,37.418242,-76.508402,-5
23452,VIRGINIA BEACH,VIRGINIA,VA,36.839209,-76.09333,-5
24528,BROOKNEAL,VIRGINIA,VA,37.079385,-78.90765,-5
24624,KEEN MOUNTAIN,VIRGINIA,VA,37.204272,-81.97936,-5
25430,KEARNEYSVILLE,WEST VIRGINIA,WV,39.349476,-77.93415,-5
18628,LOPEZ,PENNSYLVANIA,PA,41.417231,-76.30865,-5
27099,RURAL HALL,NORTH CAROLINA,NC,36.027482,-80.20728,-5
13315,BURLINGTON FLATS,NEW YORK,NY,42.728271,-75.14144,-5
3274,STINSON LAKE,NEW HAMPSHIRE,NH,43.967542,-71.840883,-5
4917,BELGRADE,MAINE,ME,44.493133,-69.83348,-5
5451,ESSEX,VERMONT,VT,44.50835,-73.050271,-5
7935,GREEN VILLAGE,NEW JERSEY,NJ,40.739333,-74.45631,-5
10457,BRONX,NEW YORK,NY,40.846745,-73.89861,-5
2331,DUXBURY,MASSACHUSETTS,MA,41.970474,-70.701357,-5
48729,DEFORD,MICHIGAN,MI,43.492259,-83.17874,-5
49074,NAZARETH,MICHIGAN,MI,42.245412,-85.529858,-5
49272,PLEASANT LAKE,MICHIGAN,MI,42.398355,-84.34471,-5
40003,BAGDAD,KENTUCKY,KY,38.279797,-85.03498,-5
40914,BIG CREEK,KENTUCKY,KY,37.112359,-83.56789,-5
42079,SEDALIA,KENTUCKY,KY,36.574074,-88.56359,-6
42274,ROCKFIELD,KENTUCKY,KY,36.931416,-86.62507,-6
43749,KIMBOLTON,OHIO,OH,40.157301,-81.55736,-5
46107,BEECH GROVE,INDIANA,IN,39.718744,-86.09375,-5
49695,CUSTER,MICHIGAN,MI,44.918887,-85.131606,-5
50012,AMES,IOWA,IA,42.023557,-93.648465,-6
51010,CASTANA,IOWA,IA,42.075717,-95.91108,-6
51030,LAWTON,IOWA,IA,42.497015,-96.18789,-6
35466,GORDO,ALABAMA,AL,33.299935,-87.88368,-6
92628,COSTA MESA,CALIFORNIA,CA,33.640302,-117.769442,-8
93245,LEMOORE,CALIFORNIA,CA,36.312075,-119.80349,-8
81620,AVON,COLORADO,CO,39.63298,-106.51534,-7
96373,HAWAIIAN OCEAN VIEW,HAWAII,HI,19.112099,-155.798594,-10
97010,BRIDAL VEIL,OREGON,OR,45.582981,-122.101103,-8
97327,BROWNSVILLE,OREGON,OR,44.390881,-122.97168,-8
976,TRUJILLO ALTO,PUERTO RICO,PR,18.346767,-66.00561,-4
56669,RAY,MINNESOTA,MN,48.443118,-93.14296,-6
55738,FORBES,MINNESOTA,MN,47.296271,-92.65485,-6
45264,CINCINNATI,OHIO,OH,39.166759,-84.53822,-5
46365,MILL CREEK,INDIANA,IN,41.598294,-86.53889,-6
51562,PANAMA,IOWA,IA,41.725547,-95.49415,-6
52324,PALO,IOWA,IA,42.065474,-91.8005,-6
42519,BURNSIDE,KENTUCKY,KY,36.965123,-84.55458,-5
61050,MCCONNELL,ILLINOIS,IL,42.4447,-89.72708,-6
48555,FLINT,MICHIGAN,MI,43.011277,-83.710756,-5
32348,PERRY,FLORIDA,FL,29.966454,-83.659371,-5
14803,ALFRED STATION,NEW YORK,NY,42.258793,-77.77793,-5
12067,FEURA BUSH,NEW YORK,NY,42.561226,-73.92528,-5
13755,DOWNSVILLE,NEW YORK,NY,42.086268,-75.00691,-5
24740,PRINCETON,WEST VIRGINIA,WV,37.368167,-81.07307,-5
17948,MAHANOY CITY,PENNSYLVANIA,PA,40.813869,-76.13737,-5
18195,ALLENTOWN,PENNSYLVANIA,PA,40.57983,-75.579884,-5
95409,SANTA ROSA,CALIFORNIA,CA,38.460594,-122.6422,-8
96741,KALAHEO,HAWAII,HI,21.999721,-159.4776,-10
97906,HARPER,OREGON,OR,43.875636,-117.57157,-7
94134,SAN FRANCISCO,CALIFORNIA,CA,37.719581,-122.41085,-8
16515,ERIE,PENNSYLVANIA,PA,42.182748,-80.064915,-5
18320,ANALOMINK,PENNSYLVANIA,PA,41.071213,-75.236436,-5
34205,BRADENTON,FLORIDA,FL,27.485617,-82.58294,-5
35673,TRINITY,ALABAMA,AL,34.581591,-87.11884,-6
24269,MCCLURE,VIRGINIA,VA,37.103304,-82.37613,-5
5649,EAST BARRE,VERMONT,VT,44.152477,-72.43328,-5
5823,BEEBE PLAIN,VERMONT,VT,45.005783,-72.138347,-5
6504,NEW HAVEN,CONNECTICUT,CT,41.304697,-72.93561,-5
4279,RUMFORD,MAINE,ME,44.56421,-70.715864,-5
71747,HUTTIG,ARKANSAS,AR,33.050688,-92.18501,-6
72635,GASSVILLE,ARKANSAS,AR,36.297345,-92.48429,-6
50068,DERBY,IOWA,IA,40.937432,-93.45659,-6
50227,POPEJOY,IOWA,IA,42.594986,-93.42826,-6
80150,ENGLEWOOD,COLORADO,CO,39.738752,-104.408349,-7
80860,VICTOR,COLORADO,CO,38.719345,-105.12429,-7
83464,LEADORE,IDAHO,ID,44.525291,-113.29547,-7
92649,HUNTINGTON BEACH,CALIFORNIA,CA,33.720017,-118.04614,-8
95956,MEADOW VALLEY,CALIFORNIA,CA,39.93935,-121.06047,-8
75446,HONEY GROVE,TEXAS,TX,33.589851,-95.90242,-6
75469,PECAN GAP,TEXAS,TX,33.434737,-95.83057,-6
83645,MIDVALE,IDAHO,ID,44.426905,-116.62405,-7
84302,BRIGHAM CITY,UTAH,UT,41.508605,-112.04736,-7
46601,SOUTH BEND,INDIANA,IN,41.671197,-86.25253,-5
68359,FRIEND,NEBRASKA,NE,40.630445,-97.28305,-6
68430,ROCA,NEBRASKA,NE,40.679251,-96.66579,-6
76467,PALUXY,TEXAS,TX,32.341365,-97.932083,-6
80611,BRIGGSDALE,COLORADO,CO,40.581437,-104.26915,-7
82732,WRIGHT,WYOMING,WY,43.715486,-105.35878,-7
82923,BOULDER,WYOMING,WY,42.75073,-109.61933,-7
83709,BOISE,IDAHO,ID,43.572671,-116.29527,-7
84522,EMERY,UTAH,UT,38.889362,-111.17706,-7
60195,SCHAUMBURG,ILLINOIS,IL,42.067809,-88.10828,-6
60551,SHERIDAN,ILLINOIS,IL,41.527585,-88.68292,-6
61071,ROCK FALLS,ILLINOIS,IL,41.759473,-89.69452,-6
57537,HAYES,SOUTH DAKOTA,SD,44.545795,-101.12947,-7
78460,CORPUS CHRISTI,TEXAS,TX,27.889868,-97.879743,-6
78567,LOS INDIOS,TEXAS,TX,26.041669,-97.693736,-6
62512,BEASON,ILLINOIS,IL,40.139482,-89.2073,-6
62959,MARION,ILLINOIS,IL,37.724504,-88.92968,-6
63350,HIGH HILL,MISSOURI,MO,38.898823,-91.3682,-6
73901,ADAMS,OKLAHOMA,OK,36.756145,-101.07462,-6
69360,RUSHVILLE,NEBRASKA,NE,42.737843,-102.48573,-7
71346,LECOMPTE,LOUISIANA,LA,31.114462,-92.40455,-6
23139,POWHATAN,VIRGINIA,VA,37.55563,-77.90048,-5
23238,RICHMOND,VIRGINIA,VA,37.733844,-77.888082,-5
25111,INDORE,WEST VIRGINIA,WV,38.391188,-81.16398,-5
15350,MUSE,PENNSYLVANIA,PA,40.292528,-80.20022,-5
15420,CARDALE,PENNSYLVANIA,PA,39.958894,-79.86798,-5
16161,WHEATLAND,PENNSYLVANIA,PA,41.200389,-80.4957,-5
16432,RICEVILLE,PENNSYLVANIA,PA,41.666057,-80.065793,-5
16847,KYLERTOWN,PENNSYLVANIA,PA,40.994188,-78.16804,-5
17368,WRIGHTSVILLE,PENNSYLVANIA,PA,40.002058,-76.52757,-5
31210,MACON,GEORGIA,GA,32.88899,-83.72204,-5
33309,FORT LAUDERDALE,FLORIDA,FL,26.185461,-80.17218,-5
20144,DELAPLANE,VIRGINIA,VA,38.918435,-77.9255,-5
10016,NEW YORK,NEW YORK,NY,40.74618,-73.97759,-5
26722,GREEN SPRING,WEST VIRGINIA,WV,39.509416,-78.6438,-5
27130,WINSTON SALEM,NORTH CAROLINA,NC,36.027482,-80.20728,-5
27838,GUMBERRY,NORTH CAROLINA,NC,36.356129,-77.483072,-5
32411,PANAMA CITY,FLORIDA,FL,30.234451,-85.692035,-5
45102,AMELIA,OHIO,OH,39.023067,-84.2099,-5
24442,HEAD WATERS,VIRGINIA,VA,38.345202,-79.38497,-5
45714,BELPRE,OHIO,OH,39.297622,-81.5958,-5
17925,BROCKTON,PENNSYLVANIA,PA,40.750666,-76.06899,-5
51237,GEORGE,IOWA,IA,43.332554,-96.00036,-6
29530,COWARD,SOUTH CAROLINA,SC,33.985431,-79.74037,-5
36020,COOSADA,ALABAMA,AL,32.496067,-86.33073,-6
62675,PETERSBURG,ILLINOIS,IL,40.008726,-89.85029,-6
39271,JACKSON,MISSISSIPPI,MS,32.311287,-90.397157,-6
74128,TULSA,OKLAHOMA,OK,36.146577,-95.85194,-6
15231,PITTSBURGH,PENNSYLVANIA,PA,40.434436,-80.024817,-5
66119,KANSAS CITY,KANSAS,KS,39.096551,-94.749538,-6
30542,FLOWERY BRANCH,GEORGIA,GA,34.188281,-83.91813,-5
68741,HUBBARD,NEBRASKA,NE,42.367879,-96.58297,-6
33629,TAMPA,FLORIDA,FL,27.92085,-82.50916,-5
78583,RIO HONDO,TEXAS,TX,26.259032,-97.52948,-6
24089,FIELDALE,VIRGINIA,VA,36.70487,-79.95681,-5
78728,AUSTIN,TEXAS,TX,30.451803,-97.67989,-6
25543,SHEPHERDSTOWN,WEST VIRGINIA,WV,39.43028,-77.807994,-5
70050,EMPIRE,LOUISIANA,LA,29.384033,-89.59696,-6
8559,STOCKTON,NEW JERSEY,NJ,40.435878,-74.96511,-5
28139,RUTHERFORDTON,NORTH CAROLINA,NC,35.361333,-81.98377,-5
18626,LAPORTE,PENNSYLVANIA,PA,41.421281,-76.49446,-5
29541,EFFINGHAM,SOUTH CAROLINA,SC,34.070033,-79.75793,-5
13411,NEW BERLIN,NEW YORK,NY,42.626177,-75.31502,-5
51601,SHENANDOAH,IOWA,IA,40.750107,-95.36514,-6
37846,PHILADELPHIA,TENNESSEE,TN,35.679462,-84.45838,-5
19970,OCEAN VIEW,DELAWARE,DE,38.55044,-75.09928,-5
21403,ANNAPOLIS,MARYLAND,MD,38.946462,-76.48358,-5
11747,MELVILLE,NEW YORK,NY,40.791593,-73.40543,-5
12064,EAST WORCESTER,NEW YORK,NY,42.615422,-74.6595,-5
16344,ROUSEVILLE,PENNSYLVANIA,PA,41.471398,-79.68946,-5
50420,ALEXANDER,IOWA,IA,42.811536,-93.46844,-6
4933,EAST NEWPORT,MAINE,ME,45.519867,-68.647416,-5
74153,TULSA,OKLAHOMA,OK,36.139826,-96.029725,-6
58331,EGELAND,NORTH DAKOTA,ND,48.65545,-99.11415,-6
65899,SPRINGFIELD,MISSOURI,MO,37.181498,-93.259586,-6
67301,INDEPENDENCE,KANSAS,KS,37.216856,-95.72898,-6
28303,FAYETTEVILLE,NORTH CAROLINA,NC,35.084163,-78.953,-5
69032,HAYES CENTER,NEBRASKA,NE,40.560493,-100.95654,-6
58423,CHASELEY,NORTH DAKOTA,ND,47.49417,-99.84212,-6
73942,GUYMON,OKLAHOMA,OK,36.739447,-101.48851,-6
3752,GOSHEN,NEW HAMPSHIRE,NH,43.304058,-72.13525,-5
41655,PRINTER,KENTUCKY,KY,37.511126,-82.72053,-5
58487,TAPPEN,NORTH DAKOTA,ND,46.856925,-99.60568,-6
43966,UNIONPORT,OHIO,OH,40.360979,-80.839519,-5
64674,PURDIN,MISSOURI,MO,39.958661,-93.16074,-6
91327,NORTHRIDGE,CALIFORNIA,CA,33.786594,-118.298662,-8
71942,FRIENDSHIP,ARKANSAS,AR,34.223546,-93.002367,-6
92322,CEDARPINES PARK,CALIFORNIA,CA,34.839964,-115.967051,-8
27833,GREENVILLE,NORTH CAROLINA,NC,35.580444,-77.392609,-5
84003,AMERICAN FORK,UTAH,UT,40.394235,-111.79449,-7
55324,DARWIN,MINNESOTA,MN,45.057766,-94.40368,-6
85350,SOMERTON,ARIZONA,AZ,32.58193,-114.71199,-7
85777,TUCSON,ARIZONA,AZ,32.071764,-110.859106,-7
49515,GRAND RAPIDS,MICHIGAN,MI,43.031413,-85.550267,-5
79044,HARTLEY,TEXAS,TX,35.890235,-102.3595,-6
87933,DERRY,NEW MEXICO,NM,32.791076,-107.28652,-7
93590,PALMDALE,CALIFORNIA,CA,33.786594,-118.298662,-8
94282,SACRAMENTO,CALIFORNIA,CA,38.377411,-121.444429,-8
61776,TOWANDA,ILLINOIS,IL,40.574936,-88.88696,-6
91207,GLENDALE,CALIFORNIA,CA,34.165373,-118.24532,-8
21865,TYASKIN,MARYLAND,MD,38.324259,-75.87793,-5
6782,PLYMOUTH,CONNECTICUT,CT,41.662281,-73.0482,-5
7504,PATERSON,NEW JERSEY,NJ,40.912148,-74.14271,-5
11740,GREENLAWN,NEW YORK,NY,40.862565,-73.36221,-5
12529,HILLSDALE,NEW YORK,NY,42.204681,-73.54775,-5
13361,JORDANVILLE,NEW YORK,NY,42.902922,-74.89149,-5
8101,CAMDEN,NEW JERSEY,NJ,39.80237,-74.938259,-5
8105,CAMDEN,NEW JERSEY,NJ,39.949812,-75.08616,-5
11099,NEW HYDE PARK,NEW YORK,NY,40.754757,-73.601772,-5
18021,HAZLETON,PENNSYLVANIA,PA,40.954484,-75.973747,-5
2346,MIDDLEBORO,MASSACHUSETTS,MA,41.889582,-70.89406,-5
38034,FRIENDSHIP,TENNESSEE,TN,35.908286,-89.24555,-6
40292,LOUISVILLE,KENTUCKY,KY,38.188962,-85.676819,-5
31092,VIENNA,GEORGIA,GA,32.091578,-83.79311,-5
32215,JACKSONVILLE,FLORIDA,FL,30.23289,-81.91485,-5
32606,GAINESVILLE,FLORIDA,FL,29.681426,-82.41502,-5
32819,ORLANDO,FLORIDA,FL,28.463509,-81.47514,-5
33031,HOMESTEAD,FLORIDA,FL,25.526214,-80.49632,-5
44081,PERRY,OHIO,OH,41.767394,-81.14287,-5
45783,TUPPERS PLAINS,OHIO,OH,39.168349,-81.842313,-5
34223,ENGLEWOOD,FLORIDA,FL,26.974858,-82.3665,-5
36045,KENT,ALABAMA,AL,32.587631,-86.132981,-6
26851,WARDENSVILLE,WEST VIRGINIA,WV,39.066543,-78.6218,-5
27506,BUIES CREEK,NORTH CAROLINA,NC,35.406513,-78.73848,-5
41064,MOUNT OLIVET,KENTUCKY,KY,38.508638,-84.05145,-5
42334,CURDSVILLE,KENTUCKY,KY,37.745491,-87.112823,-6
28445,HOLLY RIDGE,NORTH CAROLINA,NC,34.47722,-77.55978,-5
28681,TAYLORSVILLE,NORTH CAROLINA,NC,35.914275,-81.2083,-5
48755,PIGEON,MICHIGAN,MI,43.85672,-83.28557,-5
48924,LANSING,MICHIGAN,MI,42.599184,-84.371973,-5
95488,WESTPORT,CALIFORNIA,CA,39.727052,-123.79238,-8
95934,CRESCENT MILLS,CALIFORNIA,CA,40.074042,-120.93973,-8
97411,BANDON,OREGON,OR,43.113799,-124.39911,-8
97867,NORTH POWDER,OREGON,OR,45.048141,-117.96742,-8
